"agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","end_date","count_nu"
"USGS","04240010","ONONDAGA CREEK AT SPENCER STREET, SYRACUSE NY","ST",43.05744444,-76.162,"1","NAD83",361.56,0.08,"NAVD88","04140201","uv","00060",NA,"107697",NA,"wat",NA,"1645423","0",1986-10-07,2023-10-07,13514
"USGS","04240100","HARBOR BROOK AT SYRACUSE NY","ST",43.0358333,-76.1816667,"S","NAD83",391.16,0.01,"NGVD29","04140201","dv","00060","00003","105720",NA,"wat",NA,"1645423","0",1959-06-19,2021-01-07,22113
"USGS","04240100","HARBOR BROOK AT SYRACUSE NY","ST",43.0358333,-76.1816667,"S","NAD83",391.16,0.01,"NGVD29","04140201","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1970-04-03,1972-03-22,2
"USGS","04240100","HARBOR BROOK AT SYRACUSE NY","ST",43.0358333,-76.1816667,"S","NAD83",391.16,0.01,"NGVD29","04140201","uv","00060",NA,"107700",NA,"wat",NA,"1645423","0",1990-11-16,2021-01-08,11011
"USGS","04240105","HARBOR BROOK AT HIAWATHA BOULEVARD, SYRACUSE NY","ST",43.0561111,-76.185,"S","NAD83",365.2,0.01,"NAVD88","04140201","dv","00060","00003","105721",NA,"wat",NA,"1645423","0",1970-10-01,2021-01-10,17993
"USGS","04240105","HARBOR BROOK AT HIAWATHA BOULEVARD, SYRACUSE NY","ST",43.0561111,-76.185,"S","NAD83",365.2,0.01,"NAVD88","04140201","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1972-06-26,1972-06-26,1
"USGS","04240105","HARBOR BROOK AT HIAWATHA BOULEVARD, SYRACUSE NY","ST",43.0561111,-76.185,"S","NAD83",365.2,0.01,"NAVD88","04140201","uv","00060",NA,"167522",NA,"wat",NA,"1645423","0",1990-10-29,2021-01-11,11032
"USGS","04240120","LEY CREEK AT PARK STREET, SYRACUSE NY","ST",43.0772222,-76.17027778,"S","NAD83",362.17,0.01,"NAVD88","04140201","dv","00060","00003","105722",NA,"wat",NA,"1645423","0",1970-09-01,2020-10-04,17503
"USGS","04240120","LEY CREEK AT PARK STREET, SYRACUSE NY","ST",43.0772222,-76.17027778,"S","NAD83",362.17,0.01,"NAVD88","04140201","uv","00060",NA,"107708",NA,"wat",NA,"1645423","0",1987-06-01,2020-10-01,12176
"USGS","04240145","SPAFFORD CREEK AT BROMLEY RD NR SPAFFORD NY","ST",42.7875,-76.1966667,"S","NAD83",1020,10,"NGVD29","04140201","dv","00060","00003","105723",NA,"wat",NA,"1645423","0",1981-11-01,1983-09-29,698
"USGS","0424014980","SPAFFORD CR TRIB NR SAWMILL RD NR SPAFFORD NY","ST",42.82638889,-76.2319444,"S","NAD83",NA,NA,NA,"04140201","dv","00060","00003","105724",NA,"wat",NA,"1645423","0",1997-10-01,2003-09-29,2190
"USGS","0424014980","SPAFFORD CR TRIB NR SAWMILL RD NR SPAFFORD NY","ST",42.82638889,-76.2319444,"S","NAD83",NA,NA,NA,"04140201","uv","00060",NA,"237347",NA,"wat",NA,"1645423","0",1997-10-01,2003-09-30,2190
"USGS","04240150","SPAFFORD CREEK AT SAWMILL RD AT OTISCO VALLEY NY","ST",42.8258333,-76.23527778,"S","NAD83",800,10,"NGVD29","04140201","dv","00060","00003","105725",NA,"wat",NA,"1645423","0",1981-11-01,1986-09-29,986
"USGS","0424015305","RICE BROOK AT RICE GROVE NY","ST",42.85194444,-76.25888889,"S","NAD83",800,10,"NGVD29","04140201","dv","00060","00003","105728",NA,"wat",NA,"1645423","0",1981-11-01,2008-09-29,1625
"USGS","0424015305","RICE BROOK AT RICE GROVE NY","ST",42.85194444,-76.25888889,"S","NAD83",800,10,"NGVD29","04140201","uv","00060",NA,"221506",NA,"wat",NA,"1645423","0",2005-10-28,2008-09-30,1068
"USGS","04240158","WILLOW BROOK NEAR BORODINO NY","ST",42.87441667,-76.3252222,"1","NAD83",NA,NA,NA,"04140201","uv","00060",NA,"221507",NA,"wat",NA,"1645423","0",2006-10-01,2008-09-30,730
"USGS","0424016205","WILLOW BROOK AT LADER POINT NY","ST",42.87527778,-76.3055556,"S","NAD83",800,10,"NGVD29","04140201","dv","00060","00003","325157",NA,"wat",NA,"1645423","0",1981-11-01,1983-09-29,698
"USGS","0424016825","AMBER BROOK AT AMBER NY","ST",42.88944444,-76.2972222,"S","NAD83",800,10,"NGVD29","04140201","dv","00060","00003","105733",NA,"wat",NA,"1645423","0",1981-11-01,1983-09-29,698
"USGS","0424016975","VAN BENTHUYSEN BROOK AT AMBER NY","ST",42.89444444,-76.3019444,"S","NAD83",800,10,"NGVD29","04140201","dv","00060","00003","105736",NA,"wat",NA,"1645423","0",1981-11-01,1983-09-29,698
"USGS","04240180","NINEMILE CREEK NEAR MARIETTA NY","ST",42.9208333,-76.3294444,"S","NAD83",748.25,0.01,"NGVD29","04140201","dv","00060","00003","105739",NA,"wat",NA,"1645423","0",1964-07-01,2013-09-29,17988
"USGS","04240180","NINEMILE CREEK NEAR MARIETTA NY","ST",42.9208333,-76.3294444,"S","NAD83",748.25,0.01,"NGVD29","04140201","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1966-09-01,1972-06-23,4
"USGS","04240180","NINEMILE CREEK NEAR MARIETTA NY","ST",42.9208333,-76.3294444,"S","NAD83",748.25,0.01,"NGVD29","04140201","uv","00060",NA,"221508",NA,"wat",NA,"1645423","0",1990-10-29,2010-09-30,7276
"USGS","04240200","NINEMILE CREEK AT CAMILLUS NY","ST",43.03916667,-76.3080556,"S","NAD83",398.56,0.01,"NGVD29","04140201","dv","00060","00003","105740",NA,"wat",NA,"1645423","0",1958-07-01,2007-09-29,12969
"USGS","04240200","NINEMILE CREEK AT CAMILLUS NY","ST",43.03916667,-76.3080556,"S","NAD83",398.56,0.01,"NGVD29","04140201","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-03-29,1972-06-23,3
"USGS","04240200","NINEMILE CREEK AT CAMILLUS NY","ST",43.03916667,-76.3080556,"S","NAD83",398.56,0.01,"NGVD29","04140201","uv","00060",NA,"221509",NA,"wat",NA,"1645423","0",1990-10-29,1998-09-30,2893
"USGS","04240300","NINEMILE CREEK AT LAKELAND NY","ST",43.0808333,-76.22638889,"S","NAD83",360.09,0.01,"NAVD88","04140201","dv","00060","00003","105741",NA,"wat",NA,"1645423","0",1970-11-18,2019-09-30,17210
"USGS","04240300","NINEMILE CREEK AT LAKELAND NY","ST",43.0808333,-76.22638889,"S","NAD83",360.09,0.01,"NAVD88","04140201","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1972-03-23,1990-10-31,21
"USGS","04240300","NINEMILE CREEK AT LAKELAND NY","ST",43.0808333,-76.22638889,"S","NAD83",360.09,0.01,"NAVD88","04140201","uv","00060",NA,"167525",NA,"wat",NA,"1645423","0",1993-02-26,2019-10-01,9713
"USGS","04240500","ONONDAGA LAKE OUTLET AT LONG BRANCH NY","ST",43.1170116,-76.2452055,"S","NAD83",NA,NA,NA,"04140201","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1971-11-10,1972-06-25,4
"USGS","04240503","ONONDAGA LAKE OUTLET NEAR LIVERPOOL NY","ST",43.11955556,-76.2463056,"1","NAD83",NA,NA,NA,"04140201","dv","00060","00003","105743",NA,"wat",NA,"1645423","0",2003-10-21,2010-09-29,2531
"USGS","04240503","ONONDAGA LAKE OUTLET NEAR LIVERPOOL NY","ST",43.11955556,-76.2463056,"1","NAD83",NA,NA,NA,"04140201","uv","00060",NA,"221510",NA,"wat",NA,"1645423","0",2003-10-22,2009-09-30,2170
"USGS","04240508","SENECA R (DS ONONDAGA OUTLET) NEAR LIVERPOOL NY","ST",43.1261111,-76.2519444,"1","NAD83",NA,NA,NA,"04140201","uv","00060",NA,"221511",NA,"wat",NA,"1645423","0",2003-10-25,2009-09-30,2167
"USGS","04241200","W BRANCH FISH CREEK NEAR BLOSSVALE, N.Y.","ST",43.27444444,-75.6505556,"S","NAD83",NA,NA,NA,"04140202","dv","00060","00003","105744",NA,"wat",NA,"1645423","0",1966-01-01,1968-09-29,1003
"USGS","04241200","W BRANCH FISH CREEK NEAR BLOSSVALE, N.Y.","ST",43.27444444,-75.6505556,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-07-24,1969-10-02,16
"USGS","04241500","E BR FISH CR AT FISH CREEK NY","ST",43.5208333,-75.5455556,"S","NAD83",NA,NA,NA,"04140202","dv","00060","00003","105745",NA,"wat",NA,"1645423","0",1923-10-01,1932-09-29,3287
"USGS","04242500","EAST BRANCH FISH CREEK AT TABERG NY","ST",43.3011111,-75.6214722,"1","NAD83",484.57,0.01,"NAVD88","04140202","dv","00060","00003","105746",NA,"wat",NA,"1645423","0",1923-04-01,2023-10-06,31782
"USGS","04242500","EAST BRANCH FISH CREEK AT TABERG NY","ST",43.3011111,-75.6214722,"1","NAD83",484.57,0.01,"NAVD88","04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1955-01-18,1972-05-03,28
"USGS","04242500","EAST BRANCH FISH CREEK AT TABERG NY","ST",43.3011111,-75.6214722,"1","NAD83",484.57,0.01,"NAVD88","04140202","uv","00060",NA,"107717",NA,"wat",NA,"1645423","0",1990-10-29,2023-10-07,12031
"USGS","04242640","FISH CREEK AT BECKS GROVE NY","ST",43.25825,-75.61302778,"1","NAD83",368.97,0.01,"NAVD88","04140202","dv","00060","00003","105747",NA,"wat",NA,"1645423","0",2014-09-30,2023-10-06,3294
"USGS","04242640","FISH CREEK AT BECKS GROVE NY","ST",43.25825,-75.61302778,"1","NAD83",368.97,0.01,"NAVD88","04140202","uv","00060",NA,"107720",NA,"wat",NA,"1645423","0",2014-10-01,2023-10-07,3293
"USGS","04242730","FISH CREEK AT FISH CREEK LANDING NY","ST",43.22118005,-75.70129529,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-11-14,1967-11-14,1
"USGS","04242780","OLD ERIE CANAL AT NEW LONDON NY","ST",43.20645808,-75.5874021,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-07,1967-09-07,1
"USGS","04242800","WOOD CREEK NEAR NEW LONDON NY","ST",43.22173589,-75.5935135,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-10-10,1969-10-02,16
"USGS","04243390","SCONONDOA CREEK AT VERNON CENTER NY","ST",43.0597915,-75.5162876,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-12-12,1968-07-30,13
"USGS","04243400","SCONONDOA CREEK AT VERNON NY","ST",43.07284699,-75.5268437,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-07,1967-09-07,1
"USGS","04243500","ONEIDA CREEK AT ONEIDA NY","ST",43.09755556,-75.6394167,"1","NAD83",408.71,0.09,"NAVD88","04140202","dv","00060","00003","105748",NA,"wat",NA,"1645423","0",1949-10-01,2023-10-06,27034
"USGS","04243500","ONEIDA CREEK AT ONEIDA NY","ST",43.09755556,-75.6394167,"1","NAD83",408.71,0.09,"NAVD88","04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1955-01-18,1972-03-22,7
"USGS","04243500","ONEIDA CREEK AT ONEIDA NY","ST",43.09755556,-75.6394167,"1","NAD83",408.71,0.09,"NAVD88","04140202","uv","00060",NA,"107723",NA,"wat",NA,"1645423","0",1990-10-29,2023-10-07,12031
"USGS","04243530","ONEIDA CREEK AT ONEIDA VALLEY NY","ST",43.15423508,-75.7210181,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-07-13,1969-09-30,19
"USGS","04243700","CANASERAGA CREEK NEAR LAKEPORT NY","ST",43.09812315,-75.8507459,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-08-09,1969-10-01,17
"USGS","04243783","COWASELON CREEK AT STATE ROUTE 13 AT CANASTOTA NY","ST",43.0956111,-75.7512222,"1","NAD83",386.85,0.01,"NAVD88","04140202","dv","00060","00003","105749",NA,"wat",NA,"1645423","0",2014-09-30,2023-10-06,3293
"USGS","04243783","COWASELON CREEK AT STATE ROUTE 13 AT CANASTOTA NY","ST",43.0956111,-75.7512222,"1","NAD83",386.85,0.01,"NAVD88","04140202","uv","00060",NA,"107726",NA,"wat",NA,"1645423","0",2014-10-01,2023-10-07,3293
"USGS","04243800","COWASELON CREEK AT ONIONTOWN NY","ST",43.11729,-75.8304672,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-07,1969-10-01,14
"USGS","04243822","CANASERAGA CREEK AT LAKEPORT NY","ST",43.14534578,-75.8640798,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-11-13,1967-11-13,1
"USGS","04244000","CHITTENANGO CREEK NEAR CHITTENANGO NY","ST",43.02305556,-75.8586111,"S","NAD83",489.16,0.09,"NAVD88","04140202","dv","00060","00003","105750",NA,"wat",NA,"1645423","0",1950-10-01,2023-10-06,9868
"USGS","04244000","CHITTENANGO CREEK NEAR CHITTENANGO NY","ST",43.02305556,-75.8586111,"S","NAD83",489.16,0.09,"NAVD88","04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1955-05-31,1968-03-19,7
"USGS","04244000","CHITTENANGO CREEK NEAR CHITTENANGO NY","ST",43.02305556,-75.8586111,"S","NAD83",489.16,0.09,"NAVD88","04140202","uv","00060",NA,"107729",NA,"wat",NA,"1645423","0",2014-08-07,2023-10-07,3348
"USGS","04244903","LIMESTONE CREEK AT GOOSEVILLE CORNERS NY","ST",42.84867808,-75.9099173,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-06,1967-09-06,1
"USGS","04244985","LIMESTONE CREEK AT MANLIUS NY","ST",43,-75.9808333,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-06,1967-09-06,1
"USGS","04244990","WEST BRANCH LIMESTONE CREEK NEAR MANLIUS NY","ST",42.98089966,-75.9807525,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-12-12,1968-07-30,13
"USGS","04245000","LIMESTONE CREEK AT FAYETTEVILLE NY","ST",43.03,-76.0133333,"S","NAD83",427.73,0.01,"NGVD29","04140202","dv","00060","00003","105751",NA,"wat",NA,"1645423","0",1939-12-01,1986-09-29,17105
"USGS","04245000","LIMESTONE CREEK AT FAYETTEVILLE NY","ST",43.03,-76.0133333,"S","NAD83",427.73,0.01,"NGVD29","04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1955-05-31,1970-04-15,6
"USGS","04245200","BUTTERNUT CREEK NEAR JAMESVILLE NY","ST",42.93427778,-76.0618611,"1","NAD83",717.57,0.08,"NAVD88","04140202","dv","00060","00003","105752",NA,"wat",NA,"1645423","0",1958-07-01,1999-09-30,15067
"USGS","04245200","BUTTERNUT CREEK NEAR JAMESVILLE NY","ST",42.93427778,-76.0618611,"1","NAD83",717.57,0.08,"NAVD88","04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1966-08-09,1972-03-22,27
"USGS","04245236","MEADOW BROOK AT HURLBURT RD, SYRACUSE NY","ST",43.0419722,-76.1005833,"1","NAD83",511.5,0.01,"NGVD29","04140202","dv","00060","00003","105753",NA,"wat",NA,"1645423","0",1970-12-01,2007-09-29,11574
"USGS","04245236","MEADOW BROOK AT HURLBURT RD, SYRACUSE NY","ST",43.0419722,-76.1005833,"1","NAD83",511.5,0.01,"NGVD29","04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1972-03-22,1972-03-22,1
"USGS","04245236","MEADOW BROOK AT HURLBURT RD, SYRACUSE NY","ST",43.0419722,-76.1005833,"1","NAD83",511.5,0.01,"NGVD29","04140202","uv","00060",NA,"221513",NA,"wat",NA,"1645423","0",1990-10-29,2007-08-28,6147
"USGS","04245250","BUTTERNUT CREEK AT DEWITT NY","ST",43.0458333,-76.0516667,"S","NAD83",NA,NA,NA,"04140202","dv","00060","00003","105754",NA,"wat",NA,"1645423","0",1964-06-01,1966-06-30,760
"USGS","04245275","LIMESTONE CREEK AT NORTH MANLIUS NY","ST",43.104234,-75.97936288,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-06,1967-09-06,1
"USGS","04245500","CHITTENANGO CREEK AT BRIDGEPORT NY","ST",43.1550679,-75.9713067,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-06-21,1969-10-01,21
"USGS","04245840","SCRIBA CREEK NEAR CONSTANTIA NY","ST",43.25980556,-76.00277778,"1","NAD83",401.49,0.16,"NAVD88","04140202","dv","00060","00003","105755",NA,"wat",NA,"1645423","0",1966-04-01,2023-10-06,4207
"USGS","04245840","SCRIBA CREEK NEAR CONSTANTIA NY","ST",43.25980556,-76.00277778,"1","NAD83",401.49,0.16,"NAVD88","04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1966-08-09,1969-10-02,33
"USGS","04245840","SCRIBA CREEK NEAR CONSTANTIA NY","ST",43.25980556,-76.00277778,"1","NAD83",401.49,0.16,"NAVD88","04140202","uv","00060",NA,"107731",NA,"wat",NA,"1645423","0",2007-10-23,2023-10-07,5828
"USGS","04246500","ONEIDA RIVER AT CAUGHDENOY NY","ST",43.24694444,-76.1697222,"S","NAD83",360.98,0.01,"NGVD29","04140202","dv","00060","00003","105756",NA,"wat",NA,"1645423","0",1902-09-01,1998-09-30,22378
"USGS","04246500","ONEIDA RIVER AT CAUGHDENOY NY","ST",43.24694444,-76.1697222,"S","NAD83",360.98,0.01,"NGVD29","04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1970-04-16,1972-06-26,4
"USGS","04246500","ONEIDA RIVER AT CAUGHDENOY NY","ST",43.24694444,-76.1697222,"S","NAD83",360.98,0.01,"NGVD29","04140202","uv","00060",NA,"221514",NA,"wat",NA,"1645423","0",1990-10-24,1998-07-10,2816
"USGS","04246590","CAUGHDENOY CREEK AT CAUGHDENOY NY","ST",43.27506875,-76.19131519,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1966-08-30,1966-08-30,1
"USGS","04246601","ONEIDA R BELOW TAINTOR DAM AT CAUGHDENOY NY","ST",43.2722909,-76.2052046,"S","NAD83",NA,NA,NA,"04140202","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-06-08,1969-10-01,21
"USGS","04247000","ONEIDA RIVER NEAR EUCLID NY","ST",43.2053611,-76.21777778,"1","NAD83",359.41,0.01,"NAVD88","04140202","dv","00060","00003","105758",NA,"wat",NA,"1645423","0",1996-11-18,2023-10-06,9819
"USGS","04247000","ONEIDA RIVER NEAR EUCLID NY","ST",43.2053611,-76.21777778,"1","NAD83",359.41,0.01,"NAVD88","04140202","uv","00060",NA,"167526",NA,"wat",NA,"1645423","0",1996-11-19,2023-10-07,9818
"USGS","04247055","OSWEGO RIVER NEAR PHOENIX NY","ST",43.21116667,-76.2871111,"1","NAD83",359.41,0.01,"NAVD88","04140203","dv","00060","00003","231770",NA,"wat",NA,"1645423","0",2007-09-30,2023-10-06,5851
"USGS","04247055","OSWEGO RIVER NEAR PHOENIX NY","ST",43.21116667,-76.2871111,"1","NAD83",359.41,0.01,"NAVD88","04140203","uv","00060",NA,"231765",NA,"wat",NA,"1645423","0",2007-10-01,2023-10-07,5850
"USGS","04248250","OSWEGO R AT LOCK 5 AT MINETTO NY","ST",43.4003462,-76.4732727,"F","NAD83",310,10,"NGVD29","04140203","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1988-04-04,1991-08-29,30
"USGS","04249000","OSWEGO RIVER AT LOCK 7, OSWEGO NY","ST",43.45166667,-76.50527778,"S","NAD83",244.47,0.01,"NAVD88","04140203","dv","00060","00003","105763",NA,"wat",NA,"1645423","0",1900-10-01,2023-10-06,34400
"USGS","04249000","OSWEGO RIVER AT LOCK 7, OSWEGO NY","ST",43.45166667,-76.50527778,"S","NAD83",244.47,0.01,"NAVD88","04140203","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1957-08-28,2020-03-10,21
"USGS","04249000","OSWEGO RIVER AT LOCK 7, OSWEGO NY","ST",43.45166667,-76.50527778,"S","NAD83",244.47,0.01,"NAVD88","04140203","uv","00060",NA,"107743",NA,"wat",NA,"1645423","0",1990-10-29,2023-10-07,12031
"USGS","04249050","CATFISH CREEK AT NEW HAVEN NY","ST",43.4833611,-76.32575,"1","NAD83",342.34,0.12,"NAVD88","04140102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1972-05-04,1972-05-04,1
"USGS","04249200","NORTH BRANCH SALMON RIVER AT REDFIELD NY","ST",43.5423611,-75.8139722,"1","NAD83",948.45,0.01,"NAVD88","04140102","dv","00060","00003","105776",NA,"wat",NA,"1645423","0",2013-10-30,2023-10-06,3629
"USGS","04249200","NORTH BRANCH SALMON RIVER AT REDFIELD NY","ST",43.5423611,-75.8139722,"1","NAD83",948.45,0.01,"NAVD88","04140102","uv","00060",NA,"107752",NA,"wat",NA,"1645423","0",2013-10-30,2023-10-07,3629
"USGS","04249910","BEAVERDAM BROOK AT ALTMAR NY","ST",43.5086111,-75.99277778,"S","NAD83",NA,NA,NA,"04140102","dv","00060","00003","105777",NA,"wat",NA,"1645423","0",1974-03-28,1976-06-15,811
"USGS","04250000","ORWELL CREEK NEAR ALTMAR NY","ST",43.52530556,-76.01425,"1","NAD83",NA,NA,NA,"04140102","dv","00060","00003","105778",NA,"wat",NA,"1645423","0",1911-10-01,1916-06-30,1735
"USGS","04250200","SALMON RIVER AT PINEVILLE NY","ST",43.53119444,-76.0376944,"1","NAD83",475.35,0.01,"NAVD88","04140102","dv","00060","00003","105779",NA,"wat",NA,"1645423","0",1992-11-05,2023-10-06,11293
"USGS","04250200","SALMON RIVER AT PINEVILLE NY","ST",43.53119444,-76.0376944,"1","NAD83",475.35,0.01,"NAVD88","04140102","uv","00060",NA,"107756",NA,"wat",NA,"1645423","0",1992-11-05,2023-10-07,11293
"USGS","0425040001","TROUT BROOK UPSTREAM OF CR-48 AT CENTERVILLE NY","ST",43.5469722,-76.0426944,"1","NAD83",NA,NA,NA,"04140102","dv","00060","00003","105780",NA,"wat",NA,"1645423","0",2008-06-25,2011-09-29,1192
"USGS","0425040001","TROUT BROOK UPSTREAM OF CR-48 AT CENTERVILLE NY","ST",43.5469722,-76.0426944,"1","NAD83",NA,NA,NA,"04140102","uv","00060",NA,"221515",NA,"wat",NA,"1645423","0",2008-10-01,2010-09-30,729
"USGS","04250750","SANDY CREEK NEAR ADAMS NY","ST",43.81369444,-76.0744444,"1","NAD83",523.26,0.01,"NAVD88","04140102","dv","00060","00003","105781",NA,"wat",NA,"1645423","0",1957-08-22,2023-10-06,21513
"USGS","04250750","SANDY CREEK NEAR ADAMS NY","ST",43.81369444,-76.0744444,"1","NAD83",523.26,0.01,"NAVD88","04140102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1964-07-10,2018-06-05,18
"USGS","04250750","SANDY CREEK NEAR ADAMS NY","ST",43.81369444,-76.0744444,"1","NAD83",523.26,0.01,"NAVD88","04140102","uv","00060",NA,"107759",NA,"wat",NA,"1645423","0",1990-10-01,2023-10-07,12059
"USGS","04250870","LITTLE BLACK CREEK AT WHEELERTOWN NY","ST",43.3931243,-75.0582168,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-05-31,1967-05-31,1
"USGS","04250880","BAKER BROOK AT BARDWELL HILL NY","ST",43.3870134,-75.16599828,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-05-31,1967-05-31,1
"USGS","04250885","PINE CREEK NEAR FORESTPORT STATION NY","ST",43.4147911,-75.1712765,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-05-31,1967-05-31,1
"USGS","04250990","WOODHULL CREEK NEAR FORESTPORT NY","ST",43.46340207,-75.1721102,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1966-11-30,1967-08-17,2
"USGS","04250994","LITTLE WOODHULL CR NR FORESTPORT STATION NN","ST",43.45590208,-75.152665,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-08-17,1967-08-17,1
"USGS","04250995","LITTLE WOODHULL CR AT FORESTPORT STATION NY","ST",43.43638889,-75.1822222,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1966-11-30,1966-11-30,1
"USGS","04250997","BLACK RIVER AT FORESTPORT NY","ST",43.4389577,-75.2043333,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1971-08-18,1972-09-12,8
"USGS","04250998","ALDER CREEK AT ALDER CREEK NY","ST",43.42423559,-75.2287785,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1966-11-30,1967-08-02,2
"USGS","04251500","MILL CREEK SLUICEWAY AT BOONVILLE NY","ST",43.4861801,-75.3273937,"S","NAD83",1100,10,"NGVD29","04150101","dv","00060","00003","105782",NA,"wat",NA,"1645423","0",1933-11-01,1939-09-29,2159
"USGS","04252000","BLACK R CANAL (FLOWING SOUTH) NR BOONVILLE NY","ST",43.4556246,-75.3232267,"S","NAD83",NA,NA,NA,"02020004","dv","00060","00003","105783",NA,"wat",NA,"1645423","0",1965-10-01,1980-09-29,3765
"USGS","04252380","COLD BROOK AT HAWKINSVILLE NY","ST",43.49340207,-75.27211388,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-05-30,1967-05-30,1
"USGS","04252395","CUMMINGS CREEK NEAR HAWKINSVILLE NY","ST",43.50562418,-75.2215568,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1966-12-01,1967-08-02,2
"USGS","04252500","BLACK RIVER NEAR BOONVILLE NY","ST",43.5116111,-75.30677778,"1","NAD83",934.46,0.01,"NAVD88","04150101","dv","00060","00003","105784",NA,"wat",NA,"1645423","0",1911-03-27,2023-10-06,41102
"USGS","04252500","BLACK RIVER NEAR BOONVILLE NY","ST",43.5116111,-75.30677778,"1","NAD83",934.46,0.01,"NAVD88","04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-04-04,1972-05-03,4
"USGS","04252500","BLACK RIVER NEAR BOONVILLE NY","ST",43.5116111,-75.30677778,"1","NAD83",934.46,0.01,"NAVD88","04150101","uv","00060",NA,"107764",NA,"wat",NA,"1645423","0",1990-10-01,2023-10-07,12059
"USGS","04252505","MILL CREEK AT BOONVILLE NY","ST",43.47784687,-75.3473945,"S","NAD83",NA,NA,NA,"04150101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1966-12-01,1967-08-02,2
